INFO 2020-10-27 21:35:16,447 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,448 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,455 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,459 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,460 basehttp 154 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,461 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,463 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,470 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:35:16,471 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,473 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,489 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,503 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,505 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,510 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,513 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,520 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,533 basehttp 154 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,549 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,553 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:16,623 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,711 basehttp 154 "GET /xadmin/home/banner/ HTTP/1.1" 200 24049
INFO 2020-10-27 21:35:19,737 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,738 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,739 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,740 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,744 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,745 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2020-10-27 21:35:19,750 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:35:24,785 basehttp 154 "GET /xadmin/home/banner/add/ HTTP/1.1" 200 19751
INFO 2020-10-27 21:35:24,811 basehttp 154 "GET /static/xadmin/vendor/bootstrap-image-gallery/css/bootstrap-image-gallery.css HTTP/1.1" 200 3339
INFO 2020-10-27 21:35:24,820 basehttp 154 "GET /static/xadmin/vendor/load-image/load-image.js HTTP/1.1" 200 8309
INFO 2020-10-27 21:35:24,825 basehttp 154 "GET /static/xadmin/vendor/bootstrap-image-gallery/js/bootstrap-image-gallery.js HTTP/1.1" 200 15611
INFO 2020-10-27 21:35:24,829 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:36:33,061 basehttp 154 "POST /xadmin/home/banner/add/ HTTP/1.1" 302 0
INFO 2020-10-27 21:36:33,126 basehttp 154 "GET /xadmin/home/banner/add/ HTTP/1.1" 200 20106
INFO 2020-10-27 21:36:33,189 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:36:55,853 basehttp 154 "POST /xadmin/home/banner/add/ HTTP/1.1" 302 0
INFO 2020-10-27 21:36:55,927 basehttp 154 "GET /xadmin/home/banner/add/ HTTP/1.1" 200 20106
INFO 2020-10-27 21:36:55,999 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:37:13,040 basehttp 154 "POST /xadmin/home/banner/add/ HTTP/1.1" 302 0
INFO 2020-10-27 21:37:13,115 basehttp 154 "GET /xadmin/home/banner/ HTTP/1.1" 200 29255
INFO 2020-10-27 21:37:13,182 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:37:13,184 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2020-10-27 21:37:17,367 basehttp 154 "GET /banner/ HTTP/1.1" 200 5829
INFO 2020-10-27 21:37:22,122 basehttp 154 "GET /xadmin/home/banner/3/update/ HTTP/1.1" 200 20259
INFO 2020-10-27 21:37:22,150 basehttp 154 "GET /media/banner/banner1_p6G0NzF.png HTTP/1.1" 200 99518
INFO 2020-10-27 21:37:22,159 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:37:26,611 basehttp 154 "POST /xadmin/home/banner/3/update/ HTTP/1.1" 302 0
INFO 2020-10-27 21:37:26,670 basehttp 154 "GET /xadmin/home/banner/ HTTP/1.1" 200 29192
INFO 2020-10-27 21:37:26,744 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:37:28,907 basehttp 154 "GET /banner/ HTTP/1.1" 200 6141
INFO 2020-10-28 14:23:19,061 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-28 14:23:38,109 basehttp 154 "GET /xadmin/home/banner/ HTTP/1.1" 200 28954
INFO 2020-10-28 14:23:38,124 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,129 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,131 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,133 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,134 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,148 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,151 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,152 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,152 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,160 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,160 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-28 14:23:38,173 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,177 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,198 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,203 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,204 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,211 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,217 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,221 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,248 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,249 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,255 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,263 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,266 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 304 0
INFO 2020-10-28 14:23:38,267 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2020-10-28 14:24:19,473 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-28 14:24:27,248 basehttp 154 "GET /xadmin/home/banner/ HTTP/1.1" 200 28960
INFO 2020-10-28 14:24:27,277 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
